A-1660229,2,0,Riverside,CA,92501
A-5969480,2,0.186,Pine Grove,CA,95665-9223
A-430463,2,0.01,Houston,TX,77006-5422
A-1088900,3,1.3200000524520874,Nashville,TN,37217
A-6901590,2,0.098,Tyler,TX,75702-3104
A-1060921,2,0,Charlotte,NC,28208
A-6068374,2,0.8170000000000001,Mount Holly,NJ,08060-6715
A-6500136,2,4.164,North Powder,OR,97867
A-7699175,2,0.107,Los Angeles,CA,90065
A-5118869,2,2.483,Morrisville,NC,27560
A-5840158,2,1.031,Schenectady,NY,12306
A-5514758,2,3.47,Ellicott City,MD,21042
A-5297303,2,1.005,Waterbury,CT,06708
A-2784682,3,0,Bloomington,CA,92316
A-3232560,3,0,Charlotte,NC,28269
A-1629501,2,0,Marion,MA,02738-1031
A-1263027,2,0,Oklahoma City,OK,73106-3224
A-3078024,3,0,Indianapolis,IN,46225
A-544310,3,0,Marcus Hook,PA,19061
A-6302354,2,0.074,North Miami,FL,33181-2744
A-5804581,2,0.133,Shreveport,LA,71106-1532
A-4539194,2,0.02,Brisbane,CA,94005
A-3212464,3,0,Los Angeles,CA,90049
A-359768,2,0.01,Venice,FL,34292
A-2035153,2,0,Phoenix,AZ,85018-4701
A-5538471,2,0.8290000000000001,Chandler,AZ,85226
A-5379563,2,0.007,Chicago,IL,60657-4002
A-4362834,2,0.792,Buffalo,NY,14204
A-6630792,2,0.23,Charlotte,NC,28270
A-212329,3,0.6,Rye,NY,10580
A-2923295,3,0,Fort Worth,TX,76112
A-6047895,2,0.487,Mossyrock,WA,98564-9714
A-6312262,2,0.062,Los Angeles,CA,90011-2725
A-4932394,2,0.159,Sunnyvale,CA,94085
A-5287271,2,0.118,San Diego,CA,92111
A-7272809,2,0,Bakersfield,CA,93306
A-4746596,2,0.384,Fort Myers,FL,33912
A-2681123,3,0,Phoenix,AZ,85043
A-7176933,2,0,Guerneville,CA,95446
A-7007315,1,0,Pittsburg,CA,94565
A-5682899,2,1.023,Los Angeles,CA,90034
A-280650,3,0.01,Fort Worth,TX,76131
A-7759589,2,0.82,Phoenix,AZ,85024
A-3978572,2,0.039,Augusta,GA,30906
A-79725,2,0,Los Angeles,CA,90047-4545
A-327639,2,0.01,New York,NY,10024
A-3064822,3,0,Oakland,CA,94619
A-6001319,2,2.471,Carlisle,PA,17015
A-2142781,2,0,Raleigh,NC,27607
A-147050,3,0.01,Decatur,GA,30034
A-535482,1,0,Newport News,VA,23603
A-6624909,2,1.337,Bakersfield,CA,93307
A-5729429,2,0.6679999999999999,Bradenton,FL,34211-9409
A-6005027,2,0.181,Kissimmee,FL,34747-1002
A-92534,2,0,La Habra Heights,CA,90631-2518
A-1936043,2,0,Baton Rouge,LA,70815
A-6597608,2,0.625,Brooklyn,NY,11231
A-2549978,2,0,East Setauket,NY,11733
A-7686464,3,0.7070000000000001,Plymouth,MI,48170
A-3343207,4,1.2200000286102295,Carrollton,TX,75006
A-152196,2,0.01,Atlanta,GA,30306
A-4002827,2,2.552,Osteen,FL,32764
A-4767434,2,0.055,Tulsa,OK,74105-4712
A-7610681,4,0.737,Cincinnati,OH,45215
A-2000613,2,0,Center Valley,PA,18034
A-838980,2,0,Garden Grove,CA,92845
A-5052730,2,0.56,Congress,AZ,85332
A-3594210,2,0.486,Denver,CO,80222
A-6573395,2,0.421,Portland,OR,97225
A-6038433,2,0.347,Silver Spring,MD,20910-2251
A-850565,2,0,Lafayette,LA,70506-6023
A-3779689,2,0.104,North Chesterfield,VA,23237-4050
A-7053575,2,0,Woodland,CA,95776
A-4910841,4,0.096,Visalia,CA,93277-2502
A-2223059,3,0,Brooklyn,NY,11211
A-2554540,2,0,Richardson,TX,75080
A-5471892,2,0.877,Winston Salem,NC,27127
A-7476272,2,0.012,Orlando,FL,32835
A-1128695,3,0,Morris,IL,60450
A-3075072,2,0,Grove Hill,AL,36451-6248
A-2178085,2,0,Houston,TX,77037
A-4265453,2,6.916,Hankinson,ND,58041
A-386680,2,0,Houston,TX,77096
A-3143312,2,0,Charlestown,MA,02129
A-2380171,2,0,Miami,FL,33133
A-3303436,2,0,Fresno,CA,93706
A-2724534,3,0,San Pablo,CA,94806
A-7210855,2,0,Hayward,CA,94545
A-954800,3,3.869999885559082,Portage,WI,53901
A-7461244,4,0.049,Maumee,OH,43537
A-6872445,2,0.245,Richmond,VA,23235
A-5905502,2,0.129,Fort Myers,FL,33912
A-3155825,3,0,Manning,SC,29102
A-2683250,3,0,Martinez,CA,94553
A-5336301,2,0.116,Clover,SC,29710-8538
A-1787282,3,0,Darlington,SC,29532
A-598426,1,0,Lake Zurich,IL,60047
A-4120025,2,0.03,Davis,CA,95616-3821
A-2392310,3,0,Owings Mills,MD,21117
A-1318063,3,0,Clyde,NC,28721
A-696952,2,0.9300000071525574,Pottstown,PA,19464
A-6881081,2,0.601,Miami,FL,33127
A-4216215,4,0.381,Morgan Hill,CA,95037-9105
A-1675481,3,0,Raleigh,NC,27612
A-7443700,3,0.024,Seaside,OR,97138-6074
A-1221189,2,0,Suisun City,CA,94585
A-2135954,2,0,Orlando,FL,32809
A-6911478,2,4.309,Coalville,UT,84017
A-4538763,2,0.228,Ware Shoals,SC,29692
A-267442,3,0.01,Austin,TX,78704
A-7258025,2,0,Corona,CA,92881
A-2159301,2,0,Atlanta,GA,30305-2214
A-6342215,2,0.034,Seaside,OR,97138
A-6629644,2,0.138,Miami,FL,33166-6703
A-2552535,2,0,Orchard Park,NY,14127
A-2438151,3,0,Sylmar,CA,91342
A-3807652,2,0.293,Jeannette,PA,15644-6604
A-5154224,2,0.116,Danville,CA,94506-5902
A-5860030,2,0.189,Durham,NC,27701
A-3213049,3,0,Larchmont,NY,10538
A-4751435,2,0.269,Sanford,FL,32771
A-3875665,2,0.047,Bradenton,FL,34205
A-4970707,2,0.151,Tucson,AZ,85745
A-2237156,2,0,Raleigh,NC,27616
A-7280919,2,0,Lakehead,CA,96051
A-1806262,2,0,Dracut,MA,01826-6203
A-4845162,2,0.099,Walterboro,SC,29488-9741
A-5281965,2,0.562,Wichita,KS,67218
A-6648859,2,1.1740000000000002,Junction City,CA,96048
A-7028149,3,0,Findlay,OH,45840
A-6167900,2,0.149,Charlotte,NC,28273-3968
A-3871657,2,0.023,Rancho Santa Fe,CA,92067
A-263029,2,0.01,Grand Prairie,TX,75052
A-7547018,2,0.128,Los Angeles,CA,90063-3908
A-2342980,2,0,Rosemount,MN,55068-2559
A-6228257,2,0.046,Asheville,NC,28806-1161
A-837648,3,0,Kansas City,KS,66106
A-3478451,2,0.019,Dobbs Ferry,NY,10522
A-5633609,2,2.103,Sunnyvale,CA,94085
A-1456549,2,0,Port Richey,FL,34668-2282
A-7465156,2,3.247,Harrisburg,OR,97446
A-5388418,2,0.022,East Killingly,CT,06241-1808
A-2685664,2,0,Corona,CA,92879
A-4947052,2,1.015,Dallas,TX,75212
A-1678695,3,0,Millersville,MD,21108
A-99095,3,0,Carlsbad,CA,92008
A-3495602,3,0.695,Boynton Beach,FL,33435
A-6240050,2,0.778,Opa Locka,FL,33054
A-211741,3,0.01,Bronx,NY,10468
A-545777,3,0,Birmingham,AL,35207
A-4656685,2,0.418,Sunny Isles Beach,FL,33160-2725
A-5119828,2,0.128,Carmel,CA,93923
A-4970294,2,0.7170000000000001,New York,NY,10009
A-1934143,2,0,Phoenix,AZ,85019-3107
A-4214105,2,0.545,Forest Hills,NY,11375-1132
A-1070084,2,0,Slidell,LA,70461
A-6136309,2,0.504,Ripon,CA,95366
A-2508167,2,0,Baton Rouge,LA,70816-6229
A-6681093,2,0.903,Pasadena,CA,91103
A-6224790,2,0.091,Orlando,FL,32819
A-3884189,2,3.796,Chesapeake,VA,23320
A-6687409,2,0.962,Mira Loma,CA,91752
A-3244632,2,0,Albuquerque,NM,87111-3844
A-7012120,2,0,Baltimore,MD,21213-3018
A-7013569,2,0,Springfield,VA,22151
A-3523066,2,0.307,Pittsburgh,PA,15219
A-5666162,2,0.133,North Miami,FL,33181-2721
A-2848695,3,0,Washoe Valley,NV,89704
A-3119558,2,0,Houston,TX,77045
A-3249809,2,0,Miami,FL,33186
A-2347441,3,1.1399999856948853,Everett,WA,98201
A-2747341,2,0,Charlotte,NC,28209-3703
A-6192065,2,0.063,Fairfield,CA,94534-3981
A-5800374,2,0.026,Fort Mill,SC,29708
A-2822213,2,0,Chapin,SC,29036-8878
A-4410753,2,0.513,Covina,CA,91724
A-756232,3,0,Richmond,VA,23220
A-3497902,2,0.079,Somerset,NJ,08873
A-5671543,2,0.629,Prince George,VA,23875-1347
A-5652326,2,0.01,Vista,CA,92084
A-3623106,3,0.466,Kirkland,WA,98033
A-2849482,2,0,Austin,TX,78750-1803
A-3877013,2,0.045,Laurel,MD,20723
A-3468391,2,0.134,Oak Park,IL,60304-1429
A-3378942,3,0,Denver,CO,80216
A-3743199,2,5.694,Roosevelt,NY,11575
A-7720785,2,0.138,Parlin,NJ,08859-1401
A-2240884,3,0,Long Beach,CA,90815
A-2806372,2,0,Los Angeles,CA,90063-1805
A-5584989,2,0.144,San Antonio,TX,78233
A-2089189,3,0,San Bernardino,CA,92407
A-6916983,2,0.052,Lenexa,KS,66219
A-4133717,2,3.055,Elizabeth,NJ,07201
A-337508,2,0.01,Menlo Park,CA,94025
A-7360052,2,0.22,Omaha,NE,68105
A-7316581,2,0,Mexican Hat,UT,84531
A-5939486,2,0.206,San Leandro,CA,94578-1344
A-7672863,2,0.089,Frederick,MD,21704
A-3294400,2,0,Jenkintown,PA,19046-2253
A-4707975,2,2.131,Ocala,FL,34482
A-4705420,2,3.353,San Antonio,TX,78232
A-7417881,2,0,Sacramento,CA,95818
A-3246248,2,0,Norco,CA,92860-1444
A-3930315,2,0.8240000000000001,St Louis,MO,63139
A-2853439,2,0,Oak Park,IL,60302-1662
A-1434198,3,0,Sherman Oaks,CA,91403
A-2202641,3,8.479999542236326,Casa Grande,AZ,85122
A-5688328,2,0.081,Ontario,CA,91762
A-1986118,3,0,Richmond,CA,94805
A-3515590,2,0.149,Willard,UT,84340
A-3768653,2,1.337,Union,OR,97883
A-1643790,2,0,Raleigh,NC,27607-6351
A-6358806,2,2.213,Oakland,NJ,07436
A-2417056,2,0,Saint Paul,MN,55129
A-6724737,2,0.214,Norristown,PA,19401
A-4783086,4,0.8759999999999999,Fairburn,GA,30213
A-2145487,2,0,Columbia,SC,29210-6729
A-4123800,2,1.331,Jacksonville,FL,32207
A-5767510,2,0.65,Pasadena,CA,91107
A-6376471,2,0.044,Charlotte,NC,28273-6614
A-2485947,2,0,Bartlett,IL,60103-2327
A-4816572,2,3.5410000000000004,Brick,NJ,08724
A-3350913,2,0,Rochester,NY,14621
A-2379607,2,0,Manchester,PA,17345-9259
A-1219031,2,0,Ingleside,IL,60041
A-2200880,2,0,Center Valley,PA,18034
A-4285623,2,0.1639999999999999,Oxnard,CA,93036-1320
A-1123028,2,0,Conway,SC,29526
A-1986065,2,0,Rainier,OR,97048-2923
A-2938943,2,0,Clearwater,FL,33762-4218
A-2521799,2,0,Austin,TX,78753-3200
A-6828348,2,1.4980000000000002,Runnells,IA,50237
A-2047804,3,0,Dallas,TX,75234
A-1421637,2,0,Philadelphia,PA,19129
A-1861629,2,0,Simpsonville,SC,29680-7119
A-765024,3,0,Daytona Beach,FL,32114
A-6521411,2,0.633,West des Moines,IA,50266
A-2878135,2,0,Charlotte,NC,28208
A-1477191,4,1.600000023841858,Atlanta,GA,30308
A-5254276,2,0.88,Port Royal,VA,22535
A-6675422,2,1.865,Paeonian Springs,VA,20129
A-4197229,2,1.716,Cary,NC,27513
A-393000,2,0.01,Austin,TX,78703
A-7659092,2,0.159,Central City,IA,52214-9682
A-3805035,2,0.239,Fresno,CA,93703
A-5965310,2,2.712,Jacksonville,FL,32208
A-5978078,2,0.081,Salinas,CA,93907-8845
A-3420207,4,0.152,Aguanga,CA,92536-9785
A-6512630,2,0.17,North Miami,FL,33181-2801
A-7301148,2,0,Hacienda Heights,CA,91745
A-2427474,2,0,Clark,NJ,07066
A-2241967,2,0,Easley,SC,29642-2935
A-7367056,2,0,Perris,CA,92571
A-6050270,2,0.495,Ocala,FL,34476-7651
A-5091359,2,0.022,Algonquin,IL,60102
A-1743091,2,0,Greer,SC,29651
A-995351,3,0,Ypsilanti,MI,48198
A-5115391,2,0.065,Williamsburg,VA,23188
A-4301163,2,0.047,Rochester,NY,14621-2008
A-7243795,2,0,Sunol,CA,94586
A-7589216,2,0.354,Lebanon,IN,46052
A-3235114,2,0,Indianapolis,IN,46256-4803
A-5654527,2,2.528,Lodi,CA,95240
A-6388974,2,0.877,Vincennes,IN,47591-7499
A-5094844,2,0.609,Fayetteville,AR,72704
A-5015856,2,0.433,Kelseyville,CA,95451
A-356724,2,0.01,Orlando,FL,32807-6312
A-6559393,2,0.153,Escondido,CA,92026
A-2047202,2,0,Blythewood,SC,29016-7838
A-3475051,2,0.156,Miami,FL,33176-1206
A-2956238,3,0,Max Meadows,VA,24360
A-6560804,2,0.063,Englewood,FL,34223
A-2514101,3,0,Duncan,SC,29334
A-2838195,2,0,Seattle,WA,98101-1019
A-1463496,2,0,Lancaster,PA,17603-3713
A-1609963,2,0,Austin,TX,78741-1757
A-6038038,2,0.028,Woodburn,OR,97071
A-1241201,2,0,Media,PA,19063-5128
A-698222,2,0,Houston,TX,77036-3404
A-4474292,2,0.917,Toms River,NJ,08753
A-1587867,2,0,South Weymouth,MA,02190-1621
A-3900533,2,2.027,Sarasota,FL,34232
A-6910297,2,0.478,Jacksonville,FL,32219
A-1610101,3,0,Mobile,AL,36608
A-3916266,2,0.108,Los Angeles,CA,90023
A-6674409,2,3.324,Colonial Heights,VA,23834
A-558649,1,0,Cross City,FL,32628
A-3289211,2,0,Orlando,FL,32807-3326
A-7567655,2,0.608,Olympia,WA,98516
A-4957872,2,0.368,Shreveport,LA,71105-5534
A-1534943,2,0,Austin,TX,78724-2642
A-1628953,2,0,Santa Rosa,CA,95407
A-5794326,2,0.144,Huntington Park,CA,90255-5727
A-1439248,2,0,Brevard,NC,28712
A-6933196,2,3.466,Woodford,VA,22580
A-2490371,2,0,Nashville,TN,37210
A-479436,2,0,Dayton,OH,45459
A-3021000,2,0,Portland,OR,97210
A-2588399,2,0,Raleigh,NC,27612-4644
A-3601927,4,3.116,Brighton,MI,48116
A-662704,2,0,Quincy,FL,32351
A-5929832,2,1.163,Baton Rouge,LA,70802
A-1683105,2,0.2300000041723252,Plainville,MA,02762
A-2672552,2,0,Crewe,VA,23930
A-2518918,3,0,Lake Dallas,TX,75065
A-6842118,2,0.252,Miami,FL,33189
A-3886901,4,0.212,Acton,CA,93510
A-5577830,2,3.765,Lolo,MT,59847
A-2417655,2,0,Houston,TX,77087-2318
A-7651828,3,1.183,Secaucus,NJ,07094
A-2575316,2,0,San Juan Bautista,CA,95045
A-5025328,2,2.211,Fort Lauderdale,FL,33311
A-7630521,3,0.711,Anaheim,CA,92801
A-3357727,2,0,Austin,TX,78704-5326
A-5960380,2,0.229,Arcadia,FL,34266
A-1232704,2,0,Charlotte,NC,28205-1453
A-5118520,2,0.306,Charlotte,NC,28204
A-2225070,2,0,Stevensville,MT,59870-6444
A-3863455,2,1.829,Minneapolis,MN,55423
A-4494434,4,0.163,Salem,VA,24153-8502
A-6716645,2,0.09,Galena,MD,21635
A-5695568,2,0.168,Los Angeles,CA,90037-1936
A-5643761,2,0.011,Bakersfield,CA,93304
A-1101643,2,0,South Dennis,MA,02660
A-5822430,2,2.569,Sherman Oaks,CA,91403
A-7356222,2,0,La Canada Flintridge,CA,91011
A-2684519,3,0,Minneapolis,MN,55423
A-5906986,2,0.754,New Lenox,IL,60451
A-1642357,2,0,Baton Rouge,LA,70809-4526
A-2975604,2,0,Roanoke,VA,24014-5160
A-1260674,2,0,Fort Mill,SC,29708-8321
A-4716074,2,0.887,Phoenix,AZ,85015
A-876113,3,3.109999895095825,Nashville,TN,37209
A-7338970,4,1.098,Bridgeville,DE,19933-4521
A-1857552,2,0,Paradise Valley,AZ,85253
A-3706932,2,0.476,Costa Mesa,CA,92626
A-1882214,2,0,Eugene,OR,97402
A-2395501,3,1.9700000286102293,Saint Paul,MN,55117-1163
A-3679670,2,1.054,San Jose,CA,95117
A-5952940,2,0.762,Strafford,MO,65757
A-7124036,2,0.009,Fairfield,CA,94534
A-4261287,2,1.007,Jacksonville,FL,32224
A-635770,2,0,Cincinnati,OH,45237
A-4171096,2,19.196,Seal Beach,CA,90740
A-5656099,2,0.023,Orlando,FL,32805
A-216450,3,0,Roslyn Heights,NY,11577
A-4212474,2,1.836,Boulder,MT,59632
A-6245254,2,0.076,Scottsdale,AZ,85250-6231
A-6556057,2,0.052,Valrico,FL,33594-3701
A-4877484,2,4.265,Kingman,AZ,86401
A-53650,2,0,Boulevard,CA,91905-9641
A-4359500,2,30.691,Piqua,OH,45356
A-5350006,2,0.172,Los Angeles,CA,90031
A-5860226,2,0.157,June Lake,CA,93529
A-6850967,2,0.011,Dallas,TX,75254-7409
A-2910187,2,0,Norristown,PA,19401-3047
A-157053,3,0,Lithonia,GA,30038
A-6418580,2,0.977,Fountain Valley,CA,92708
A-6334259,2,0.016,Gainesville,GA,30507-8495
A-5021420,2,1.295,Baton Rouge,LA,70809-3434
A-7152913,1,0,Bay Shore,NY,11706
A-603946,1,0,Tulsa,OK,74146
A-6931758,2,0.177,Summerton,SC,29148
A-4997691,2,0.625,Princeton,NJ,08540
A-6884576,2,0.254,Pompano Beach,FL,33060
A-6665648,2,5.296,Baldwin Park,CA,91706
A-2203243,2,0,New York,NY,10017-4001
A-7080470,2,0,Charlotte,NC,28227
A-6828500,2,0.096,Dallas,TX,75229
A-337078,3,0.01,Half Moon Bay,CA,94019
A-919476,3,0,Nashville,TN,37210
A-6633357,2,2.837,Fayetteville,PA,17222
A-6138638,2,0.862,Kaysville,UT,84037
A-3135698,3,0,Greer,SC,29651
A-1054397,3,2.309999942779541,Macon,GA,31210
A-5303257,2,0.01,Sacramento,CA,95825-4524
A-7270128,3,0.055,Antioch,IL,60002-8707
A-1744723,2,0,Rochester,NY,14608
A-2071787,2,0,Houston,TX,77077-6655
A-4718545,2,0.032,Nashville,TN,37208
A-2793217,2,0,Oklahoma City,OK,73127-3108
A-6587278,2,0.445,Hialeah,FL,33018
A-5678178,2,0.542,Anaheim,CA,92806
A-7348879,2,0.025,Brooklyn,NY,11232
A-158762,2,0,Graniteville,SC,29829-2926
A-343979,2,0.01,Santa Barbara,CA,93105
A-3023413,2,0,Houston,TX,77093-8219
A-3019066,3,0,Detroit,MI,48216
A-4716293,4,1.214,Collierville,TN,38017
A-220266,2,0,Lincoln,MA,01773
A-1740654,2,0,Jacksonville,FL,32225-2919
A-6840042,2,1.307,Rainier,OR,97048
A-7580786,2,0.31,Bradenton,FL,34203
A-1511454,2,0,Rochester,NY,14607-1111
A-6060176,2,4.626,Jacksonville,FL,32221
A-1239986,2,0,Mobile,AL,36602
A-1010301,2,0,Antioch,TN,37013-3911
A-3564070,2,0.177,Gonzales,CA,93926
A-6005332,2,0.503,Nashville,TN,37209-3026
A-7614239,3,0.469,Dallas,TX,75212
A-6736393,2,0.035,Winchester,VA,22603-2646
A-6013895,2,0.191,Ontario,CA,91761
A-670931,3,0,Fletcher,NC,28732
A-2324081,2,0,Merritt Island,FL,32953-4301
A-2613896,2,0,Palm Harbor,FL,34683
A-1257472,2,0,Columbia,SC,29229
A-4949256,2,2.109,Butte,MT,59701
A-2741659,2,0,Rancho Cordova,CA,95670
A-909292,2,0,Pleasant Valley,NY,12569
A-2961299,2,0,Los Angeles,CA,90068
A-5925426,2,0.302,Pine River,MN,56474-4005
A-951962,3,0.25,Brooklyn,NY,11209
A-5538942,2,0.058,Whittier,CA,90604-1027
A-1674070,3,0,La Puente,CA,91746
A-3209044,2,0,Mount Juliet,TN,37122
A-7360601,2,0,San Francisco,CA,94129
A-6082786,2,0.105,Houston,TX,77099-5126
A-1215283,2,4.949999809265137,Fort Washington,PA,19034
A-4837099,2,1.22,Lorton,VA,22079
A-7345979,2,0,Sunnyvale,CA,94085
A-6625971,2,0.051,McClellan,CA,95652
A-7347656,2,0,La Crescenta,CA,91214-3604
A-288427,2,0,Houston,TX,77045-1224
A-5416991,2,0.009,Frazier Park,CA,93225
A-962723,2,0,Elizabethtown,KY,42701
A-264131,2,0,Houston,TX,77087-5005
A-1606308,2,0,Oklahoma City,OK,73109-8506
A-4346661,2,0.908,Bountiful,UT,84010
A-7113247,2,0,La Canada Flintridge,CA,91011
A-6172352,2,0.186,Miami,FL,33165-4013
A-1560634,3,0,Lynnwood,WA,98036
A-4824676,2,0.04,La Plata,MD,20646
A-973974,3,0,Phoenix,AZ,85085
A-2283369,2,0,Dallas,TX,75231
A-5517157,2,0.184,Raleigh,NC,27608-1220
A-5481992,2,2.049,Petersburg,VA,23803
A-2442581,3,0,Atlanta,GA,30309
A-4723573,2,0.878,Springfield,VA,22150
A-958181,2,0,Grant,FL,32949
A-5060744,2,0.831,Overland Park,KS,66223
A-7624137,2,0.925,Fort Lauderdale,FL,33334
A-2277668,2,0,Baton Rouge,LA,70802-6232
A-5752399,2,3.3280000000000003,West Columbia,SC,29172
A-5790147,2,0.035,Los Angeles,CA,90044-1044
A-5568361,2,0.13,Miami,FL,33147
A-4442396,2,0.154,New Orleans,LA,70113-2909
A-5260275,2,3.3,Merrick,NY,11566
A-5394737,4,0.131,North Granby,CT,06060-1503
A-2878420,2,0,Palm Harbor,FL,34684
A-7401700,2,0,Buena Park,CA,90621
A-5438169,2,1.222,Clyde,NC,28721
A-460469,3,0,Oceanside,CA,92054
A-5956980,2,0.025,North Miami,FL,33161-4131
A-6529683,2,1.5,Upland,CA,91784
A-1827559,3,0,Buford,GA,30519
A-6588400,2,0.015,Coos Bay,OR,97420
A-612450,2,0,Massapequa,NY,11758
A-6239278,2,0.384,Stafford,VA,22556
A-2456105,2,0,Columbia,SC,29223-7004
A-4315029,2,0.486,Shawnee,KS,66203
A-3265081,2,0,Lafayette,LA,70508-6811
A-7203821,3,0.005,Norco,CA,92860
A-7094754,3,0,Murfreesboro,TN,37129
A-6258836,2,0.119,Gaston,SC,29053-9151
A-7311302,2,0,Petaluma,CA,94952
A-2296053,3,0,Newport,KY,41071
A-97308,3,0.01,Los Angeles,CA,90021
A-3477745,2,0.5529999999999999,Bronx,NY,10465
A-3859272,2,0.133,Orlando,FL,32804-1125
A-1796945,2,0,Pflugerville,TX,78660
A-6683306,2,0.18,Gualala,CA,95445-9558
A-4002488,2,0.081,Santa Rosa,CA,95404-9574
A-4476745,2,0.502,Fredericksburg,VA,22408
A-3192114,2,0,Tulsa,OK,74115
A-6075865,2,0.8690000000000001,Orinda,CA,94563
A-6958673,2,0.5720000000000001,New Orleans,LA,70116
A-3865165,2,0.037,Manassas,VA,20110-8423
A-2644361,3,5.78000021,Allentown,PA,18103
A-2593125,3,0,Louisville,KY,40202
A-4495904,2,0.879,Dallas,TX,75215
A-6953322,2,0.272,Buena Park,CA,90621
A-2135672,2,0,Charlotte,NC,28213
A-403281,2,0.01,Santa Clarita,CA,91350
A-1076910,2,0,Rochester,NY,14618
A-4454923,2,0.802,Mc Lean,VA,22102
A-3949072,2,0.093,Norristown,PA,19403
A-2102346,2,0,Buffalo,NY,14206-2417
A-1126264,3,0,Oklahoma City,OK,73149
A-518243,3,0,Columbus,OH,43230
A-7556696,2,0,Santa Cruz,CA,95060
A-6243506,2,0.126,Miami,FL,33170-6909
A-5015674,2,2.497,Remington,IN,47977
A-1233278,2,0,Lafayette,LA,70501
A-3850238,2,0.42,Raleigh,NC,27612-3809
A-408616,2,0.01,Ventura,CA,93001
A-5717488,2,0.214,San Antonio,TX,78223
A-2906612,2,0,Clearfield,UT,84015
A-4252895,2,0.68,Richmond,VA,23227
A-6902930,2,0.198,Miami,FL,33176-8500
A-960157,3,0,Dallas,TX,75236
A-5276832,2,2.403,Davis,CA,95618
A-4820779,2,0.096,Tulare,CA,93274-7091
A-6911138,2,0.014,Harrison,TN,37341
A-656249,2,0,Glendale,AZ,85308
A-4380617,2,0.097,Port Richey,FL,34668-6846
A-910729,3,0,Denver,CO,80216
A-476728,3,0,Roseland,NJ,07068
A-1332835,2,0,Knightdale,NC,27545-7886
A-4672775,2,0.737,Charlotte,NC,28273-6308
A-1539358,2,0,Dorchester,MA,02122
A-643297,2,0,Lexington,KY,40513
A-1977607,2,0,Shreveport,LA,71108-3837
A-5309038,2,0.007,Perth Amboy,NJ,08861-2360
A-3261770,3,0,Saint Petersburg,FL,33716
A-7528318,2,0.935,Memphis,TN,38120
A-4979099,2,0.71,San Diego,CA,92110
A-1328688,2,0,San Jose,CA,95112
A-3601465,2,0.5760000000000001,Parkton,MD,21120
A-1256769,2,0,San Bernardino,CA,92404
A-3544112,2,0.349,Mission Viejo,CA,92691
A-424815,3,0.65,Frederick,MD,21701
A-2403613,2,0,Greenville,SC,29601-2843
A-7682507,2,0.212,Brooklyn,NY,11201
A-2021123,2,0,Mesa,AZ,85210-3400
A-7612027,2,0.333,Whittier,CA,90606
A-1937147,2,0,Norwalk,CT,06850
A-4132903,2,0.351,Blacksburg,SC,29702
A-1534106,2,0,Temecula,CA,92590
A-1007469,2,0,West Chester,PA,19380
A-2970388,2,0,Houston,TX,77016
A-1419265,3,0,Chicago,IL,60609
A-2707039,2,0,Grand Rapids,MI,49507
A-7385228,2,0,South El Monte,CA,91733
A-1683955,2,0,Beaufort,SC,29902-4207
A-7364462,2,0,Fresno,CA,93706
A-1582700,2,0,Bozrah,CT,06334
A-3755839,2,1.071,Kansas City,MO,64119
A-3569310,2,0,Houston,TX,77092
A-4865787,2,0.124,Modesto,CA,95351-3743
A-3789234,2,0.066,Orlando,FL,32808-2825
A-6671611,2,0.518,Dallas,TX,75229
A-2446336,2,0,Elgin,IL,60120-6658
A-3162183,2,0,Lynnwood,WA,98087
A-456856,3,0,Pleasanton,CA,94588
A-2395856,2,0,Zachary,LA,70791
A-7591271,2,0.245,Bridgman,MI,49106
A-752925,2,0,Flint,MI,48507
A-1927973,2,1.2100000381469729,Rogers,MN,55374
A-4329369,2,0.053,Covina,CA,91724-1337
A-1947632,3,0,Winnetka,IL,60093
A-42416,3,0,San Mateo,CA,94402
A-1714837,3,0,Circle Pines,MN,55014
A-3979584,2,0.716,Los Angeles,CA,90031
A-17430,2,0.01,Grass Valley,CA,95945
A-1480333,3,0,Miami,FL,33132
A-4590596,2,2.527,Mendota,CA,93640
A-5377889,2,0.1369999999999999,Melville,NY,11747
A-6315827,2,1.92,Miami,FL,33169
A-1193822,2,0,Inglis,FL,34449-4404
A-2303257,2,0,Charlotte,NC,28213-3584
A-7577098,2,1.094,Goodyear,AZ,85338
A-3184133,2,0,Raleigh,NC,27608-2033
A-3121985,2,0,Glenside,PA,19038
A-7385520,2,0.014,Redlands,CA,92374
A-821788,2,0,Charlotte,NC,28213
A-3832709,2,0.038,Grand Rapids,MI,49507
A-316651,2,0.01,Pittsburg,CA,94565
A-399823,2,0,Sonoma,CA,95476
A-2781041,2,0,Omaha,NE,68114
A-7512533,4,0,Westminster,MD,21158-2035
A-6803643,4,112.968,Emerson,IA,51533
A-7114275,2,0,Newhall,CA,91321
A-3228869,2,0,Greenville,SC,29617-6136
A-2674629,2,0,Hammonton,NJ,08037
A-4269347,2,0.747,Miami,FL,33150
A-3926533,2,1.7080000000000002,Southfields,NY,10975
A-2201128,2,0,Charlotte,NC,28273
A-5037048,2,10.581,Philadelphia,PA,19131
A-3738479,2,0.207,Midlothian,VA,23112
A-1803588,2,0,Lindenhurst,NY,11757-5229
A-3550509,2,0,Sacramento,CA,95835
A-6004419,2,0.047,Centreville,MD,21617-1752
A-14793,2,0.01,Folsom,CA,95630
A-2141991,2,0,Bakersfield,CA,93307
